id,title,function,category,informative_references,linked_iso_ids
GV.RM-06,"A standardized method for calculating, documenting, categorizing, and prioritizing cybersecurity risks is established and communicated","GOVERN (GV): The organization's cybersecurity risk management strategy, expectations, and policy are established, communicated, and monitored","Risk Management Strategy (GV.RM): The organization's priorities, constraints, risk tolerance and appetite statements, and assumptions are established, communicated, and used to support operational risk decisions",CCMv4.0: GRC-02 | CCMv4.0: TVM-08 | CCMv4.0: IVS-08 | CRI Profile v2.0: GV.RM-06 | CRI Profile v2.0: GV.RM-06.01 | CSF v1.1: ID.RM-1 | IRP: IRP-Sec-2 | IRP: IRP-Sec-2 | IRP: IRP-Sec-2 | ISO/IEC 27001:2022: Mandatory Clause: 6.1.2 | ISO/IEC 27001:2022: Annex A Controls: 5.1 | NICE Framework: DD-WRL-006 | NICE Framework: IO-WRL-003 | NICE Framework: IO-WRL-006 | NICE Framework: OG-WRL-002 | NICE Framework: OG-WRL-007 | NICE Framework: OG-WRL-010 | NICE Framework: OG-WRL-012 | NICE Framework: OG-WRL-013 | NICE Framework: OG-WRL-014 | NICE Framework: OG-WRL-015 | PCI DSS: 12.3.1 | PCI DSS: 12.3.2 | PCI DSS: 10.4.2.1 | PCI DSS: 11.3.1.1 | PCI DSS: 11.6.1 | PCI DSS: 12.10.4.1 | PCI DSS: 5.2.3.1 | PCI DSS: 5.3.2.1 | PCI DSS: 7.2.5.1 | PCI DSS: 8.6.3 | PCI DSS: 6.3.1 | PCI DSS: 6.3.3 | PCI DSS: 9.5.1.2.1 | PCI DSS: 12.3.4 | PCI DSS: 12.3.3 | PCI DSS: 12.8.3 | SCF: RSK-01 | SCF: RSK-01.1 | SCF: RSK-04 | SP 800-171 Rev 3: 03.11.01 | SP 800-221A: GV.RR-2 | SP 800-53 Rev 5.1.1: PM-09 | SP 800-53 Rev 5.1.1: PM-18 | SP 800-53 Rev 5.1.1: PM-28 | SP 800-53 Rev 5.1.1: PM-30 | SP 800-53 Rev 5.1.1: RA-03 | SP 800-53 Rev 5.2.0: PM-09 | SP 800-53 Rev 5.2.0: PM-18 | SP 800-53 Rev 5.2.0: PM-28 | SP 800-53 Rev 5.2.0: PM-30 | SP 800-53 Rev 5.2.0: RA-03 | SP-800-37 Rev 2: RMF Prepare Step (Organization & Mission/Business Levels): TASK P-2 Risk Management Strategy | SP-800-37 Rev 2: RMF Prepare Step (Organization & Mission/Business Levels): TASK P-3 Risk Assessment—Organization | SP-800-37 Rev 2: RMF Prepare Step (Organization & Mission/Business Levels): TASK P-7 Continuous Monitoring Strategy—O,A.5.1
GV.RM-07,"Strategic opportunities (i.e., positive risks) are characterized and are included in organizational cybersecurity risk discussions","GOVERN (GV): The organization's cybersecurity risk management strategy, expectations, and policy are established, communicated, and monitored","Risk Management Strategy (GV.RM): The organization's priorities, constraints, risk tolerance and appetite statements, and assumptions are established, communicated, and used to support operational risk decisions",CCMv4.0: GRC-02 | CRI Profile v2.0: GV.RM-07 | CRI Profile v2.0: GV.RM-07.01 | ISO/IEC 27001:2022: Mandatory Clause: 6.11 | ISO/IEC 27001:2022: Annex A Controls: None | NICE Framework: OG-WRL-002 | NICE Framework: OG-WRL-007 | NICE Framework: OG-WRL-015 | SCF: RSK-01.1 | SP 800-171 Rev 3: 03.11.01 | SP 800-53 Rev 5.1.1: PM-09 | SP 800-53 Rev 5.1.1: PM-18 | SP 800-53 Rev 5.1.1: PM-28 | SP 800-53 Rev 5.1.1: PM-30 | SP 800-53 Rev 5.1.1: RA-03 | SP 800-53 Rev 5.2.0: PM-09 | SP 800-53 Rev 5.2.0: PM-18 | SP 800-53 Rev 5.2.0: PM-28 | SP 800-53 Rev 5.2.0: PM-30 | SP 800-53 Rev 5.2.0: RA-03 | SP-800-37 Rev 2: RMF Prepare Step (Organization & Mission/Business Levels): TASK P-2 Risk Management Strategy,
GV.RR-01,"Organizational leadership is responsible and accountable for cybersecurity risk and fosters a culture that is risk-aware, ethical, and continually improving","GOVERN (GV): The organization's cybersecurity risk management strategy, expectations, and policy are established, communicated, and monitored","Roles, Responsibilities, and Authorities (GV.RR): Cybersecurity roles, responsibilities, and authorities to foster accountability, performance assessment, and continuous improvement are established and communicated",CCMv4.0: HRS-09 | CCMv4.0: HRS-13 | CIS Controls v8.0: 14.1 | CIS Controls v8.1: 14.1 | CRI Profile v2.0: GV.RR-01 | CRI Profile v2.0: GV.RR-01.01 | CRI Profile v2.0: GV.RR-01.02 | CRI Profile v2.0: GV.RR-01.03 | CRI Profile v2.0: GV.RR-01.04 | CRI Profile v2.0: GV.RR-01.05 | CoP: A2 | CoP: C1 | CoP: E3 | ISO/IEC 27001:2022: Mandatory Clause: 7.2 | ISO/IEC 27001:2022: Annex A Controls: 5.4 | NICE Framework: OG-WRL-002 | NICE Framework: OG-WRL-003 | NICE Framework: OG-WRL-007 | NICE Framework: OG-WRL-010 | PCI DSS: 12.1.4 | PCI DSS: 12.6.1 | PCI DSS: 6.2.2 | PCI DSS: 12.10.6 | PCI DSS: 12.1.3 | SCF: GOV-01 | SCF: GOV-04 | SCF: RSK-01 | SP 800-53 Rev 5.1.1: PM-02 | SP 800-53 Rev 5.1.1: PM-19 | SP 800-53 Rev 5.1.1: PM-23 | SP 800-53 Rev 5.1.1: PM-24 | SP 800-53 Rev 5.1.1: PM-29 | SP 800-53 Rev 5.2.0: PM-02 | SP 800-53 Rev 5.2.0: PM-19 | SP 800-53 Rev 5.2.0: PM-23 | SP 800-53 Rev 5.2.0: PM-24 | SP 800-53 Rev 5.2.0: PM-29 | SP-800-37 Rev 2: RMF Prepare Step (Organization & Mission/Business Levels): TASK P-1 Risk Management Roles | SSDF: PO.2.3,A.5.4
GV.RR-02,"Roles, responsibilities, and authorities related to cybersecurity risk management are established, communicated, understood, and enforced","GOVERN (GV): The organization's cybersecurity risk management strategy, expectations, and policy are established, communicated, and monitored","Roles, Responsibilities, and Authorities (GV.RR): Cybersecurity roles, responsibilities, and authorities to foster accountability, performance assessment, and continuous improvement are established and communicated",CCMv4.0: CEK-02 | CCMv4.0: GRC-06 | CCMv4.0: HRS-02 | CCMv4.0: HRS-03 | CCMv4.0: HRS-06 | CCMv4.0: HRS-08 | CCMv4.0: HRS-09 | CCMv4.0: HRS-13 | CCMv4.0: SEF-08 | CCMv4.0: STA-02 | CCMv4.0: STA-04 | CCMv4.0: UEM-14 | CIS Controls v8.0: 14.9 | CIS Controls v8.1: 14.9 | CRI Profile v2.0: GV.RR-02 | CRI Profile v2.0: GV.RR-02.01 | CRI Profile v2.0: GV.RR-02.02 | CRI Profile v2.0: GV.RR-02.03 | CRI Profile v2.0: GV.RR-02.04 | CRI Profile v2.0: GV.RR-02.05 | CRI Profile v2.0: GV.RR-02.06 | CRI Profile v2.0: GV.RR-02.07 | CSF v1.1: ID.AM-6 | CSF v1.1: ID.GV-2 | CSF v1.1: DE.DP-1 | CoP: B4 | CoP: E1 | CoP: E2 | ISO/IEC 27001:2022: Mandatory Clause: 7.2 | ISO/IEC 27001:2022: Annex A Controls: None | NICE Framework: OG-WRL-002 | NICE Framework: OG-WRL-003 | NICE Framework: OG-WRL-007 | NICE Framework: OG-WRL-010 | OWASP Top 10 LLM Applications: LLM06-2025 | PCI DSS: 1.1.2 | PCI DSS: 2.1.2 | PCI DSS: 3.1.2 | PCI DSS: 4.1.2 | PCI DSS: 5.1.2 | PCI DSS: 6.1.2 | PCI DSS: 7.1.2 | PCI DSS: 8.1.2 | PCI DSS: 9.1.2 | PCI DSS: 10.1.2 | PCI DSS: 11.1.2 | PCI DSS: 12.1.3 | SCF: GOV-04 | SCF: HRS-02 | SCF: HRS-03 | SCF: TPM-05.4 | SP 800-221A: GV.RR-1 | SP 800-221A: GV.RR-2 | SP 800-221A: GV.OV-2 | SP 800-53 Rev 5.1.1: PM-02 | SP 800-53 Rev 5.1.1: PM-13 | SP 800-53 Rev 5.1.1: PM-19 | SP 800-53 Rev 5.1.1: PM-23 | SP 800-53 Rev 5.1.1: PM-24 | SP 800-53 Rev 5.1.1: PM-29 | SP 800-53 Rev 5.2.0: PM-02 | SP 800-53 Rev 5.2.0: PM-13 | SP 800-53 Rev 5.2.0: PM-19 | SP 800-53 Rev 5.2.0: PM-23 | SP 800-53 Rev 5.2.0: PM-24 | SP 800-53 Rev 5.2.0: PM-29 | SP-800-37 Rev 2: RMF Prepare Step (Organization & Mission/Business Levels): TASK P-1 Risk Management Roles | SSDF: PO.2.1,
GV.RR-03,"Adequate resources are allocated commensurate with the cybersecurity risk strategy, roles, responsibilities, and policies","GOVERN (GV): The organization's cybersecurity risk management strategy, expectations, and policy are established, communicated, and monitored","Roles, Responsibilities, and Authorities (GV.RR): Cybersecurity roles, responsibilities, and authorities to foster accountability, performance assessment, and continuous improvement are established and communicated","CRI Profile v2.0: GV.RR-03 | CRI Profile v2.0: GV.RR-03.01 | CRI Profile v2.0: GV.RR-03.02 | CRI Profile v2.0: GV.RR-03.03 | CSF v1.1: ID.RM-1 | CoP: B3 | IRP: IRP-Sec-4 | IRP: IRP-Sec-4 | IRP: IRP-Sec-4 | ISO/IEC 27001:2022: Mandatory Clause: 7.1, 7.2 | ISO/IEC 27001:2022: Annex A Controls: | NICE Framework: OG-WRL-002 | NICE Framework: OG-WRL-003 | NICE Framework: OG-WRL-007 | NICE Framework: OG-WRL-010 | PCI DSS: 12.1.4 | PCI DSS: 12.10.3 | SCF: PRM-01 | SCF: PRM-02 | SCF: PRM-03 | SP 800-221A: GV.RR-2 | SP 800-53 Rev 5.1.1: PM-03 | SP 800-53 Rev 5.2.0: PM-03 | SP-800-37 Rev 2: RMF Prepare Step (Organization & Mission/Business Levels): TASK P-1 Risk Management Roles | SP-800-37 Rev 2: RMF Prepare Step (Organization & Mission/Business Levels): TASK P-2 Risk Management Strategy",
GV.RR-04,Cybersecurity is included in human resources practices,"GOVERN (GV): The organization's cybersecurity risk management strategy, expectations, and policy are established, communicated, and monitored","Roles, Responsibilities, and Authorities (GV.RR): Cybersecurity roles, responsibilities, and authorities to foster accountability, performance assessment, and continuous improvement are established and communicated",CCMv4.0: HRS-01 | CCMv4.0: HRS-05 | CCMv4.0: HRS-06 | CCMv4.0: HRS-07 | CCMv4.0: HRS-08 | CCMv4.0: HRS-10 | CCMv4.0: IAM-07 | CIS Controls v8.0: 6.1 | CIS Controls v8.0: 6.2 | CIS Controls v8.1: 6.1 | CIS Controls v8.1: 6.2 | CRI Profile v2.0: GV.RR-04 | CRI Profile v2.0: GV.RR-04.01 | CRI Profile v2.0: GV.RR-04.02 | CRI Profile v2.0: GV.RR-04.03 | CSF v1.1: PR.IP-11 | CoP: C1 | ISO/IEC 27001:2022: Mandatory Clause: 7.3 | ISO/IEC 27001:2022: Annex A Controls: 6.1 | ISO/IEC 27001:2022: Annex A Controls: 6.2 | ISO/IEC 27001:2022: Annex A Controls: 6.3 | ISO/IEC 27001:2022: Annex A Controls: 6.4 | ISO/IEC 27001:2022: Annex A Controls: 6.5 | ISO/IEC 27001:2022: Annex A Controls: 6.6 | ISO/IEC 27001:2022: Annex A Controls: 6.7 | ISO/IEC 27001:2022: Annex A Controls: 6.8 | NICE Framework: OG-WRL-002 | NICE Framework: OG-WRL-003 | NICE Framework: OG-WRL-010 | PCI DSS: 12.7.1 | PCI DSS: 12.6.3 | PCI DSS: 7.2.2 | PCI DSS: 8.2.5 | PCI DSS: 9.3.1.1 | SCF: HRS-01 | SP 800-171 Rev 3: 03.15.01 | SP 800-53 Rev 5.1.1: PM-13 | SP 800-53 Rev 5.1.1: PS-01 | SP 800-53 Rev 5.1.1: PS-07 | SP 800-53 Rev 5.1.1: PS-09 | SP 800-53 Rev 5.2.0: PM-13 | SP 800-53 Rev 5.2.0: PS-01 | SP 800-53 Rev 5.2.0: PS-07 | SP 800-53 Rev 5.2.0: PS-09 | SP-800-37 Rev 2: RMF Prepare Step (Organization & Mission/Business Levels): TASK P-1 Risk Management Roles | SP-800-37 Rev 2: RMF Prepare Step (Organization & Mission/Business Levels): TASK P-2 Risk Management Strategy,A.6.1;A.6.2;A.6.3;A.6.4;A.6.5;A.6.6;A.6.7;A.6.8
GV.PO-01,"Policy for managing cybersecurity risks is established based on organizational context, cybersecurity strategy, and priorities and is communicated and enforced","GOVERN (GV): The organization's cybersecurity risk management strategy, expectations, and policy are established, communicated, and monitored","Policy (GV.PO): Organizational cybersecurity policy is established, communicated, and enforced",CCMv4.0: A&A-01 | CCMv4.0: AIS-01 | CCMv4.0: BCR-01 | CCMv4.0: CCC-01 | CCMv4.0: CEK-01 | CCMv4.0: DCS-01 | CCMv4.0: DCS-02 | CCMv4.0: DCS-03 | CCMv4.0: DCS-04 | CCMv4.0: DSP-01 | CCMv4.0: GRC-01 | CCMv4.0: HRS-01 | CCMv4.0: HRS-02 | CCMv4.0: HRS-03 | CCMv4.0: HRS-04 | CCMv4.0: HRS-09 | CCMv4.0: IAM-01 | CCMv4.0: IAM-02 | CCMv4.0: IPY-01 | CCMv4.0: IVS-01 | CCMv4.0: LOG-01 | CCMv4.0: SEF-01 | CCMv4.0: SEF-02 | CCMv4.0: STA-01 | CCMv4.0: TVM-01 | CCMv4.0: TVM-02 | CCMv4.0: UEM-01 | CCMv4.0: UEM-05 | CRI Profile v2.0: GV.PO-01 | CRI Profile v2.0: GV.PO-01.01 | CRI Profile v2.0: GV.PO-01.02 | CRI Profile v2.0: GV.PO-01.03 | CRI Profile v2.0: GV.PO-01.04 | CRI Profile v2.0: GV.PO-01.05 | CRI Profile v2.0: GV.PO-01.06 | CRI Profile v2.0: GV.PO-01.07 | CRI Profile v2.0: GV.PO-01.08 | CSF v1.1: ID.GV-1 | CoP: C2 | CoP: C2 | IRP: IRP-Sec-5 | IRP: IRP-Sec-5 | IRP: IRP-Sec-5 | ISO/IEC 27001:2022: Mandatory Clause: 5.2 | ISO/IEC 27001:2022: Annex A Controls: 5.1 | NICE Framework: IO-WRL-003 | NICE Framework: OG-WRL-002 | NICE Framework: OG-WRL-007 | NICE Framework: OG-WRL-010 | OWASP Top 10 LLM Applications: LLM02-2025 | OWASP Top 10 LLM Applications: LLM06-2025 | PCI DSS: 12.1.1 | PCI DSS: 12.6.1 | PCI DSS: 12.1.4 | PCI DSS: 12.1.2 | PCI DSS: 12.1.3 | SCF: GOV-02 | SCF: HRS-07 | SP 800-171 Rev 3: 03.15.01 | SP 800-221A: GV.PO-1 | SP 800-53 Rev 5.1.1: AC-01 | SP 800-53 Rev 5.1.1: AT-01 | SP 800-53 Rev 5.1.1: AU-01 | SP 800-53 Rev 5.1.1: CA-01 | SP 800-53 Rev 5.1.1: CM-01 | SP 800-53 Rev 5.1.1: CP-01 | SP 800-53 Rev 5.1.1: IA-01 | SP 800-53 Rev 5.1.1: IR-01 | SP 800-53 Rev 5.1.1: MA-01 | SP 800-53 Rev 5.1.1: MP-01 | SP 800-53 Rev 5.1.1: PE-01 | SP 800-53 Rev 5.1.1: PL-01 | SP 800-53 Rev 5.1.1: PM-01 | SP 800-53 Rev 5.1.1: PS-01 | SP 800-53 Rev 5.1.1: PT-01 | SP 800-53 Rev 5.1.1: RA-01 | SP 800-53 Rev 5.1.1: SA-01 | SP 800-53 Rev 5.1.1: SC-01 | SP 800-53 Rev 5.1.1: SI-01 | SP 800-53 Rev 5.1.1: SR-01 | SP 800-53 Rev 5.2.0: AC-01 | SP 800-53 Rev 5.2.0: AT-01 | SP 800-53 Rev 5.2.0: AU-01 | SP 800-53 Rev 5.2.0: CA-01 | SP 800-53 Rev 5.2.0: CM-01 | SP 800-53 Rev 5.2.0: CP-01 | SP 800-53 Rev 5.2.0: IA-01 | SP 800-53 Rev 5.2.0: IR-01 | SP 800-53 Rev 5.2.0: MA-01 | SP 800-53 Rev 5.2.0: MP-01 | SP 800-53 Rev 5.2.0: PE-01 | SP 800-53 Rev 5.2.0: PL-01 | SP 800-53 Rev 5.2.0: PM-01 | SP 800-53 Rev 5.2.0: PS-01 | SP 800-53 Rev 5.2.0: PT-01 | SP 800-53 Rev 5.2.0: RA-01 | SP 800-53 Rev 5.2.0: SA-01 | SP 800-53 Rev 5.2.0: SC-01 | SP 800-53 Rev 5.2.0: SI-01 | SP 800-53 Rev 5.2.0: SR-01 | SP-800-37 Rev 2: RMF Prepare Step (Organization & Mission/Business Levels): TASK P-2 Risk Management Strategy,A.5.1
GV.PO-02,"Policy for managing cybersecurity risks is reviewed, updated, communicated, and enforced to reflect changes in requirements, threats, technology, and organizational mission","GOVERN (GV): The organization's cybersecurity risk management strategy, expectations, and policy are established, communicated, and monitored","Policy (GV.PO): Organizational cybersecurity policy is established, communicated, and enforced",CCMv4.0: A&A-01 | CCMv4.0: AIS-01 | CCMv4.0: BCR-01 | CCMv4.0: CCC-01 | CCMv4.0: CEK-01 | CCMv4.0: DCS-01 | CCMv4.0: DCS-02 | CCMv4.0: DCS-03 | CCMv4.0: DCS-04 | CCMv4.0: DSP-01 | CCMv4.0: GRC-01 | CCMv4.0: GRC-03 | CCMv4.0: HRS-01 | CCMv4.0: HRS-02 | CCMv4.0: HRS-03 | CCMv4.0: HRS-04 | CCMv4.0: IAM-01 | CCMv4.0: IAM-02 | CCMv4.0: IPY-01 | CCMv4.0: IVS-01 | CCMv4.0: LOG-01 | CCMv4.0: SEF-01 | CCMv4.0: SEF-02 | CCMv4.0: STA-01 | CCMv4.0: TVM-01 | CCMv4.0: TVM-02 | CCMv4.0: UEM-01 | CCMv4.0: UEM-05 | CRI Profile v2.0: GV.PO-02 | CRI Profile v2.0: GV.PO-02.01 | CSF v1.1: ID.GV-1 | CoP: C2 | CoP: E1 | ISO/IEC 27001:2022: Mandatory Clause: 5.2 | ISO/IEC 27001:2022: Annex A Controls: 5.1 | NICE Framework: IO-WRL-003 | NICE Framework: OG-WRL-002 | NICE Framework: OG-WRL-007 | NICE Framework: OG-WRL-010 | PCI DSS: 12.1.2 | PCI DSS: 1.1.1 | PCI DSS: 2.1.1 | PCI DSS: 3.1.1 | PCI DSS: 4.1.1 | PCI DSS: 5.1.1 | PCI DSS: 6.1.1 | PCI DSS: 7.1.1 | PCI DSS: 8.1.1 | PCI DSS: 9.1.1 | PCI DSS: 10.1.1 | PCI DSS: 11.1.1 | SCF: GOV-03 | SCF: HRS-07 | SP 800-171 Rev 3: 03.15.01 | SP 800-221A: GV.PO-1 | SP 800-53 Rev 5.1.1: AC-01 | SP 800-53 Rev 5.1.1: AT-01 | SP 800-53 Rev 5.1.1: AU-01 | SP 800-53 Rev 5.1.1: CA-01 | SP 800-53 Rev 5.1.1: CM-01 | SP 800-53 Rev 5.1.1: CP-01 | SP 800-53 Rev 5.1.1: IA-01 | SP 800-53 Rev 5.1.1: IR-01 | SP 800-53 Rev 5.1.1: MA-01 | SP 800-53 Rev 5.1.1: MP-01 | SP 800-53 Rev 5.1.1: PE-01 | SP 800-53 Rev 5.1.1: PL-01 | SP 800-53 Rev 5.1.1: PM-01 | SP 800-53 Rev 5.1.1: PS-01 | SP 800-53 Rev 5.1.1: PT-01 | SP 800-53 Rev 5.1.1: RA-01 | SP 800-53 Rev 5.1.1: SA-01 | SP 800-53 Rev 5.1.1: SC-01 | SP 800-53 Rev 5.1.1: SI-01 | SP 800-53 Rev 5.1.1: SR-01 | SP 800-53 Rev 5.2.0: AC-01 | SP 800-53 Rev 5.2.0: AT-01 | SP 800-53 Rev 5.2.0: AU-01 | SP 800-53 Rev 5.2.0: CA-01 | SP 800-53 Rev 5.2.0: CM-01 | SP 800-53 Rev 5.2.0: CP-01 | SP 800-53 Rev 5.2.0: IA-01 | SP 800-53 Rev 5.2.0: IR-01 | SP 800-53 Rev 5.2.0: MA-01 | SP 800-53 Rev 5.2.0: MP-01 | SP 800-53 Rev 5.2.0: PE-01 | SP 800-53 Rev 5.2.0: PL-01 | SP 800-53 Rev 5.2.0: PM-01 | SP 800-53 Rev 5.2.0: PS-01 | SP 800-53 Rev 5.2.0: PT-01 | SP 800-53 Rev 5.2.0: RA-01 | SP 800-53 Rev 5.2.0: SA-01 | SP 800-53 Rev 5.2.0: SC-01 | SP 800-53 Rev 5.2.0: SI-01 | SP 800-53 Rev 5.2.0: SR-01 | SP-800-37 Rev 2: RMF Prepare Step (Organization & Mission/Business Levels): TASK P-2 Risk Management Strategy,A.5.1
GV.OV-01,Cybersecurity risk management strategy outcomes are reviewed to inform and adjust strategy and direction,"GOVERN (GV): The organization's cybersecurity risk management strategy, expectations, and policy are established, communicated, and monitored","Oversight (GV.OV): Results of organization-wide cybersecurity risk management activities and performance are used to inform, improve, and adjust the risk management strategy",CRI Profile v2.0: GV.OV-01 | CRI Profile v2.0: GV.OV-01.01 | CRI Profile v2.0: GV.OV-01.02 | CRI Profile v2.0: GV.OV-01.03 | CoP: E1 | ISO/IEC 27001:2022: Mandatory Clause: 9.1 | ISO/IEC 27001:2022: Annex A Controls: 5.1 | ISO/IEC 27001:2022: Annex A Controls: 5.19 | NICE Framework: OG-WRL-002 | NICE Framework: OG-WRL-007 | NICE Framework: OG-WRL-016 | PCI DSS: 12.3.1 | PCI DSS: 12.10.6 | PCI DSS: 12.10.2 | PCI DSS: 12.4.2 | PCI DSS: 12.4.2.1 | PCI DSS: 10.7.1 | PCI DSS: 10.7.2 | SCF: GOV-05 | SCF: GOV-03 | SP 800-171 Rev 3: 03.11.01 | SP 800-171 Rev 3: 03.11.04 | SP 800-171 Rev 3: 03.15.01 | SP 800-221A: GV.AD-3 | SP 800-53 Rev 5.1.1: AC-01 | SP 800-53 Rev 5.1.1: AT-01 | SP 800-53 Rev 5.1.1: AU-01 | SP 800-53 Rev 5.1.1: CA-01 | SP 800-53 Rev 5.1.1: CM-01 | SP 800-53 Rev 5.1.1: CP-01 | SP 800-53 Rev 5.1.1: IA-01 | SP 800-53 Rev 5.1.1: IR-01 | SP 800-53 Rev 5.1.1: MA-01 | SP 800-53 Rev 5.1.1: MP-01 | SP 800-53 Rev 5.1.1: PE-01 | SP 800-53 Rev 5.1.1: PL-01 | SP 800-53 Rev 5.1.1: PM-01 | SP 800-53 Rev 5.1.1: PS-01 | SP 800-53 Rev 5.1.1: PT-01 | SP 800-53 Rev 5.1.1: RA-01 | SP 800-53 Rev 5.1.1: SA-01 | SP 800-53 Rev 5.1.1: SC-01 | SP 800-53 Rev 5.1.1: SI-01 | SP 800-53 Rev 5.1.1: SR-01 | SP 800-53 Rev 5.1.1: PM-09 | SP 800-53 Rev 5.1.1: PM-18 | SP 800-53 Rev 5.1.1: PM-30 | SP 800-53 Rev 5.1.1: PM-31 | SP 800-53 Rev 5.1.1: RA-07 | SP 800-53 Rev 5.1.1: SR-06 | SP 800-53 Rev 5.2.0: AC-01 | SP 800-53 Rev 5.2.0: AT-01 | SP 800-53 Rev 5.2.0: AU-01 | SP 800-53 Rev 5.2.0: CA-01 | SP 800-53 Rev 5.2.0: CM-01 | SP 800-53 Rev 5.2.0: CP-01 | SP 800-53 Rev 5.2.0: IA-01 | SP 800-53 Rev 5.2.0: IR-01 | SP 800-53 Rev 5.2.0: MA-01 | SP 800-53 Rev 5.2.0: MP-01 | SP 800-53 Rev 5.2.0: PE-01 | SP 800-53 Rev 5.2.0: PL-01 | SP 800-53 Rev 5.2.0: PM-01 | SP 800-53 Rev 5.2.0: PS-01 | SP 800-53 Rev 5.2.0: PT-01 | SP 800-53 Rev 5.2.0: RA-01 | SP 800-53 Rev 5.2.0: SA-01 | SP 800-53 Rev 5.2.0: SC-01 | SP 800-53 Rev 5.2.0: SI-01 | SP 800-53 Rev 5.2.0: SR-01 | SP 800-53 Rev 5.2.0: PM-09 | SP 800-53 Rev 5.2.0: PM-18 | SP 800-53 Rev 5.2.0: PM-30 | SP 800-53 Rev 5.2.0: PM-31 | SP 800-53 Rev 5.2.0: RA-07 | SP 800-53 Rev 5.2.0: SR-06 | SP-800-37 Rev 2: RMF Prepare Step (Organization & Mission/Business Levels): TASK P-2 Risk Management Strategy | SP-800-37 Rev 2: RMF Prepare Step (Organization & Mission/Business Levels): TASK P-3 Risk Assessment—Organization | SP-800-37 Rev 2: RMF Prepare Step (Organization & Mission/Business Levels): TASK P-7 Continuous Monitoring Strategy—O | SP-800-37 Rev 2: RMF Prepare Step (System Level): TASK P-14 Risk Assessment—System | SP-800-37 Rev 2: RMF Select Step: TASK S-5 Continuous Monitoring Strategy— System | SP-800-37 Rev 2: RMF Authorize Step: TASK R-3 Risk Response | SP-800-37 Rev 2: RMF Monitor Step: TASK M-2 Ongoing Assessments | SP-800-37 Rev 2: RMF Monitor Step: TASK M-3 Ongoing Risk Response,A.5.1;A.5.19
GV.OV-02,The cybersecurity risk management strategy is reviewed and adjusted to ensure coverage of organizational requirements and risks,"GOVERN (GV): The organization's cybersecurity risk management strategy, expectations, and policy are established, communicated, and monitored","Oversight (GV.OV): Results of organization-wide cybersecurity risk management activities and performance are used to inform, improve, and adjust the risk management strategy",CRI Profile v2.0: GV.OV-02 | CRI Profile v2.0: GV.OV-02.01 | CRI Profile v2.0: GV.OV-02.02 | CoP: E1 | ISO/IEC 27001:2022: Mandatory Clause: 9.1 | ISO/IEC 27001:2022: Annex A Controls: 5.1 | ISO/IEC 27001:2022: Annex A Controls: 5.19 | NICE Framework: OG-WRL-002 | NICE Framework: OG-WRL-007 | PCI DSS: 12.10.6 | PCI DSS: 12.10.2 | PCI DSS: 12.4.2 | PCI DSS: 12.4.2.1 | PCI DSS: 12.5.3 | PCI DSS: 12.8.4 | PCI DSS: 10.7.1 | PCI DSS: 10.7.2 | PCI DSS: 11.4.4 | PCI DSS: 12.3.4 | PCI DSS: 12.5.2 | SCF: GOV-03 | SCF: RSK-01 | SP 800-171 Rev 3: 03.11.01 | SP 800-171 Rev 3: 03.11.04 | SP 800-221A: GV.AD-2 | SP 800-221A: GV.AD-3 | SP 800-221A: MA.RM-8 | SP 800-53 Rev 5.1.1: PM-09 | SP 800-53 Rev 5.1.1: PM-19 | SP 800-53 Rev 5.1.1: PM-30 | SP 800-53 Rev 5.1.1: PM-31 | SP 800-53 Rev 5.1.1: RA-07 | SP 800-53 Rev 5.1.1: SR-06 | SP 800-53 Rev 5.2.0: PM-09 | SP 800-53 Rev 5.2.0: PM-19 | SP 800-53 Rev 5.2.0: PM-30 | SP 800-53 Rev 5.2.0: PM-31 | SP 800-53 Rev 5.2.0: RA-07 | SP 800-53 Rev 5.2.0: SR-06 | SP-800-37 Rev 2: RMF Prepare Step (Organization & Mission/Business Levels): TASK P-2 Risk Management Strategy,A.5.1;A.5.19
